연번,호선,역번호,역명,평일주말,구분,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
14970,8,2823,남한산성입구,주말,하행,0,8189,20:06:50,20:07:20,별내,모란
14971,8,2823,남한산성입구,주말,하행,0,8191,20:15:50,20:16:20,별내,모란
14972,8,2823,남한산성입구,주말,하행,0,8193,20:24:50,20:25:20,별내,모란
14973,8,2823,남한산성입구,주말,하행,0,8195,20:33:50,20:34:20,별내,모란
14974,8,2823,남한산성입구,주말,하행,0,8197,20:42:50,20:43:20,별내,모란
14975,8,2823,남한산성입구,주말,하행,0,8199,20:51:50,20:52:20,별내,모란
14976,8,2823,남한산성입구,주말,하행,0,8201,21:00:50,21:01:20,별내,모란
14977,8,2823,남한산성입구,주말,하행,0,8203,21:09:50,21:10:20,별내,모란
14978,8,2823,남한산성입구,주말,하행,0,8205,21:18:50,21:19:20,별내,모란
14979,8,2823,남한산성입구,주말,하행,0,8207,21:27:50,21:28:20,별내,모란
14980,8,2823,남한산성입구,주말,하행,0,8209,21:36:50,21:37:20,별내,모란
14981,8,2823,남한산성입구,주말,하행,0,8211,21:45:50,21:46:20,별내,모란
14982,8,2823,남한산성입구,주말,하행,0,8213,21:54:50,21:55:20,별내,모란
14983,8,2823,남한산성입구,주말,하행,0,8215,22:04:50,22:05:20,별내,모란
14984,8,2823,남한산성입구,주말,하행,0,8217,22:14:50,22:15:20,별내,모란
14985,8,2823,남한산성입구,주말,하행,0,8219,22:24:50,22:25:20,별내,모란
14986,8,2823,남한산성입구,주말,하행,0,8221,22:34:50,22:35:20,별내,모란
14987,8,2823,남한산성입구,주말,하행,0,8223,22:44:50,22:45:20,별내,모란
14988,8,2823,남한산성입구,주말,하행,0,8225,22:54:50,22:55:20,별내,모란
14989,8,2823,남한산성입구,주말,하행,0,8227,23:04:50,23:05:20,별내,모란
14990,8,2823,남한산성입구,주말,하행,0,8229,23:14:50,23:15:20,별내,모란
14991,8,2823,남한산성입구,주말,하행,0,8231,23:24:50,23:25:20,별내,모란
14992,8,2823,남한산성입구,주말,하행,0,8233,23:34:50,23:35:20,별내,모란
14993,8,2823,남한산성입구,주말,하행,0,8235,23:44:50,23:45:20,별내,모란
14994,8,2823,남한산성입구,주말,하행,0,8237,23:54:50,23:55:20,별내,모란
14995,8,2823,남한산성입구,주말,상행,0,8008,5:36:10,5:36:40,모란,별내
14996,8,2823,남한산성입구,주말,상행,0,8010,5:45:10,5:45:40,모란,별내
14997,8,2823,남한산성입구,주말,상행,0,8012,5:54:10,5:54:40,모란,별내
14998,8,2823,남한산성입구,주말,상행,0,8014,6:03:10,6:03:40,모란,별내
14999,8,2823,남한산성입구,주말,상행,0,8016,6:12:10,6:12:40,모란,별내
15000,8,2823,남한산성입구,주말,상행,0,8018,6:21:10,6:21:40,모란,별내
15001,8,2823,남한산성입구,주말,상행,0,8020,6:30:10,6:30:40,모란,별내
15002,8,2823,남한산성입구,주말,상행,0,8022,6:39:10,6:39:40,모란,별내
15003,8,2823,남한산성입구,주말,상행,0,8024,6:48:10,6:48:40,모란,별내
15004,8,2823,남한산성입구,주말,상행,0,8026,6:57:10,6:57:40,모란,별내
15005,8,2823,남한산성입구,주말,상행,0,8028,7:06:10,7:06:40,모란,별내
15006,8,2823,남한산성입구,주말,상행,0,8030,7:15:10,7:15:40,모란,별내
15007,8,2823,남한산성입구,주말,상행,0,8032,7:24:10,7:24:40,모란,별내
15008,8,2823,남한산성입구,주말,상행,0,8034,7:33:10,7:33:40,모란,별내
15009,8,2823,남한산성입구,주말,상행,0,8036,7:42:10,7:42:40,모란,별내
15010,8,2823,남한산성입구,주말,상행,0,8038,7:51:10,7:51:40,모란,별내
15011,8,2823,남한산성입구,주말,상행,0,8040,8:00:10,8:00:40,모란,별내
15012,8,2823,남한산성입구,주말,상행,0,8042,8:09:10,8:09:40,모란,별내
15013,8,2823,남한산성입구,주말,상행,0,8044,8:18:10,8:18:40,모란,별내
15014,8,2823,남한산성입구,주말,상행,0,8046,8:27:10,8:27:40,모란,별내
15015,8,2823,남한산성입구,주말,상행,0,8048,8:36:10,8:36:40,모란,별내
15016,8,2823,남한산성입구,주말,상행,0,8050,8:45:10,8:45:40,모란,별내
15017,8,2823,남한산성입구,주말,상행,0,8052,8:54:10,8:54:40,모란,별내
15018,8,2823,남한산성입구,주말,상행,0,8054,9:03:10,9:03:40,모란,별내
15019,8,2823,남한산성입구,주말,상행,0,8056,9:12:10,9:12:40,모란,별내
15020,8,2823,남한산성입구,주말,상행,0,8058,9:21:10,9:21:40,모란,별내
15021,8,2823,남한산성입구,주말,상행,0,8060,9:30:10,9:30:40,모란,별내
15022,8,2823,남한산성입구,주말,상행,0,8062,9:39:10,9:39:40,모란,별내
15023,8,2823,남한산성입구,주말,상행,0,8064,9:48:10,9:48:40,모란,별내
15024,8,2823,남한산성입구,주말,상행,0,8066,9:57:10,9:57:40,모란,별내
15025,8,2823,남한산성입구,주말,상행,0,8068,10:06:10,10:06:40,모란,별내
15026,8,2823,남한산성입구,주말,상행,0,8070,10:15:10,10:15:40,모란,별내
15027,8,2823,남한산성입구,주말,상행,0,8072,10:24:10,10:24:40,모란,별내
15028,8,2823,남한산성입구,주말,상행,0,8074,10:33:10,10:33:40,모란,별내
15029,8,2823,남한산성입구,주말,상행,0,8076,10:42:10,10:42:40,모란,별내
15030,8,2823,남한산성입구,주말,상행,0,8078,10:51:10,10:51:40,모란,별내
15031,8,2823,남한산성입구,주말,상행,0,8080,11:00:10,11:00:40,모란,별내
15032,8,2823,남한산성입구,주말,상행,0,8082,11:09:10,11:09:40,모란,별내
15033,8,2823,남한산성입구,주말,상행,0,8084,11:18:10,11:18:40,모란,별내
15034,8,2823,남한산성입구,주말,상행,0,8086,11:27:10,11:27:40,모란,별내
15035,8,2823,남한산성입구,주말,상행,0,8088,11:36:10,11:36:40,모란,별내
15036,8,2823,남한산성입구,주말,상행,0,8090,11:45:10,11:45:40,모란,별내
15037,8,2823,남한산성입구,주말,상행,0,8092,11:54:10,11:54:40,모란,별내
15038,8,2823,남한산성입구,주말,상행,0,8094,12:03:10,12:03:40,모란,별내
15039,8,2823,남한산성입구,주말,상행,0,8096,12:12:10,12:12:40,모란,별내
15040,8,2823,남한산성입구,주말,상행,0,8098,12:21:10,12:21:40,모란,별내
15041,8,2823,남한산성입구,주말,상행,0,8100,12:30:10,12:30:40,모란,별내
15042,8,2823,남한산성입구,주말,상행,0,8102,12:39:10,12:39:40,모란,별내
15043,8,2823,남한산성입구,주말,상행,0,8104,12:48:10,12:48:40,모란,별내
15044,8,2823,남한산성입구,주말,상행,0,8106,12:57:10,12:57:40,모란,별내
15045,8,2823,남한산성입구,주말,상행,0,8108,13:06:10,13:06:40,모란,별내
15046,8,2823,남한산성입구,주말,상행,0,8110,13:15:10,13:15:40,모란,별내
15047,8,2823,남한산성입구,주말,상행,0,8112,13:24:10,13:24:40,모란,별내
15048,8,2823,남한산성입구,주말,상행,0,8114,13:33:10,13:33:40,모란,별내
15049,8,2823,남한산성입구,주말,상행,0,8116,13:42:10,13:42:40,모란,별내
15050,8,2823,남한산성입구,주말,상행,0,8118,13:51:10,13:51:40,모란,별내
15051,8,2823,남한산성입구,주말,상행,0,8120,14:00:10,14:00:40,모란,별내
15052,8,2823,남한산성입구,주말,상행,0,8122,14:09:10,14:09:40,모란,별내
15053,8,2823,남한산성입구,주말,상행,0,8124,14:18:10,14:18:40,모란,별내
15054,8,2823,남한산성입구,주말,상행,0,8126,14:27:10,14:27:40,모란,별내
15055,8,2823,남한산성입구,주말,상행,0,8128,14:36:10,14:36:40,모란,별내
15056,8,2823,남한산성입구,주말,상행,0,8130,14:45:10,14:45:40,모란,별내
15057,8,2823,남한산성입구,주말,상행,0,8132,14:54:10,14:54:40,모란,별내
15058,8,2823,남한산성입구,주말,상행,0,8134,15:03:10,15:03:40,모란,별내
15059,8,2823,남한산성입구,주말,상행,0,8136,15:12:10,15:12:40,모란,별내
15060,8,2823,남한산성입구,주말,상행,0,8138,15:21:10,15:21:40,모란,별내
15061,8,2823,남한산성입구,주말,상행,0,8140,15:30:10,15:30:40,모란,별내
15062,8,2823,남한산성입구,주말,상행,0,8142,15:39:10,15:39:40,모란,별내
15063,8,2823,남한산성입구,주말,상행,0,8144,15:48:10,15:48:40,모란,별내
15064,8,2823,남한산성입구,주말,상행,0,8146,15:57:10,15:57:40,모란,별내
15065,8,2823,남한산성입구,주말,상행,0,8148,16:06:10,16:06:40,모란,별내
15066,8,2823,남한산성입구,주말,상행,0,8150,16:15:10,16:15:40,모란,별내
15067,8,2823,남한산성입구,주말,상행,0,8152,16:24:10,16:24:40,모란,별내
15068,8,2823,남한산성입구,주말,상행,0,8154,16:33:10,16:33:40,모란,별내
15069,8,2823,남한산성입구,주말,상행,0,8156,16:42:10,16:42:40,모란,별내
15070,8,2823,남한산성입구,주말,상행,0,8158,16:51:10,16:51:40,모란,별내
15071,8,2823,남한산성입구,주말,상행,0,8160,17:00:10,17:00:40,모란,별내
15072,8,2823,남한산성입구,주말,상행,0,8162,17:09:10,17:09:40,모란,별내
15073,8,2823,남한산성입구,주말,상행,0,8164,17:18:10,17:18:40,모란,별내
15074,8,2823,남한산성입구,주말,상행,0,8166,17:27:10,17:27:40,모란,별내
15075,8,2823,남한산성입구,주말,상행,0,8168,17:36:10,17:36:40,모란,별내
15076,8,2823,남한산성입구,주말,상행,0,8170,17:45:10,17:45:40,모란,별내
15077,8,2823,남한산성입구,주말,상행,0,8172,17:54:10,17:54:40,모란,별내
15078,8,2823,남한산성입구,주말,상행,0,8174,18:03:10,18:03:40,모란,별내
15079,8,2823,남한산성입구,주말,상행,0,8176,18:12:10,18:12:40,모란,별내
15080,8,2823,남한산성입구,주말,상행,0,8178,18:21:10,18:21:40,모란,별내
15081,8,2823,남한산성입구,주말,상행,0,8180,18:30:10,18:30:40,모란,별내
15082,8,2823,남한산성입구,주말,상행,0,8182,18:39:10,18:39:40,모란,별내
15083,8,2823,남한산성입구,주말,상행,0,8184,18:48:10,18:48:40,모란,별내
15084,8,2823,남한산성입구,주말,상행,0,8186,18:57:10,18:57:40,모란,별내
15085,8,2823,남한산성입구,주말,상행,0,8188,19:06:10,19:06:40,모란,별내
15086,8,2823,남한산성입구,주말,상행,0,8190,19:15:10,19:15:40,모란,별내
15087,8,2823,남한산성입구,주말,상행,0,8192,19:24:10,19:24:40,모란,별내
15088,8,2823,남한산성입구,주말,상행,0,8194,19:33:10,19:33:40,모란,별내
15089,8,2823,남한산성입구,주말,상행,0,8196,19:42:10,19:42:40,모란,별내
15090,8,2823,남한산성입구,주말,상행,0,8198,19:51:10,19:51:40,모란,별내
15091,8,2823,남한산성입구,주말,상행,0,8200,20:00:10,20:00:40,모란,별내
15092,8,2823,남한산성입구,주말,상행,0,8202,20:09:10,20:09:40,모란,별내
15093,8,2823,남한산성입구,주말,상행,0,8204,20:18:10,20:18:40,모란,별내
15094,8,2823,남한산성입구,주말,상행,0,8206,20:27:10,20:27:40,모란,별내
15095,8,2823,남한산성입구,주말,상행,0,8208,20:36:10,20:36:40,모란,별내
15096,8,2823,남한산성입구,주말,상행,0,8210,20:45:10,20:45:40,모란,별내
15097,8,2823,남한산성입구,주말,상행,0,8212,20:54:10,20:54:40,모란,별내
15098,8,2823,남한산성입구,주말,상행,0,8214,21:03:10,21:03:40,모란,별내
15099,8,2823,남한산성입구,주말,상행,0,8216,21:12:10,21:12:40,모란,별내
15100,8,2823,남한산성입구,주말,상행,0,8218,21:21:10,21:21:40,모란,별내
15101,8,2823,남한산성입구,주말,상행,0,8220,21:31:10,21:31:40,모란,별내
15102,8,2823,남한산성입구,주말,상행,0,8222,21:41:10,21:41:40,모란,별내
15103,8,2823,남한산성입구,주말,상행,0,8224,21:51:10,21:51:40,모란,별내
15104,8,2823,남한산성입구,주말,상행,0,8226,22:01:10,22:01:40,모란,별내
15105,8,2823,남한산성입구,주말,상행,0,8228,22:13:10,22:13:40,모란,별내
15106,8,2823,남한산성입구,주말,상행,0,8230,22:25:10,22:25:40,모란,별내
15107,8,2823,남한산성입구,주말,상행,0,8232,22:37:10,22:37:40,모란,별내
15108,8,2823,남한산성입구,주말,상행,0,8234,22:49:10,22:49:40,모란,별내
15109,8,2823,남한산성입구,주말,상행,0,8236,23:01:10,23:01:40,모란,별내
15110,8,2823,남한산성입구,주말,상행,0,8238,23:16:10,23:16:40,모란,별내
15111,8,2823,남한산성입구,주말,상행,0,8240,23:31:10,23:31:40,모란,암사
15112,8,2823,남한산성입구,주말,상행,0,8242,23:46:10,23:46:40,모란,잠실
15113,8,2824,단대오거리,평일,하행,0,8001,5:39:30,5:40:00,가락시장,모란
15114,8,2824,단대오거리,평일,하행,0,8003,5:57:40,5:58:10,암사,모란
15115,8,2824,단대오거리,평일,하행,0,8005,6:08:00,6:08:30,구리,모란
15116,8,2824,단대오거리,평일,하행,0,8007,6:18:30,6:19:00,별내,모란
15117,8,2824,단대오거리,평일,하행,0,8009,6:29:30,6:30:00,별내,모란
15118,8,2824,단대오거리,평일,하행,0,8011,6:40:30,6:41:00,별내,모란
15119,8,2824,단대오거리,평일,하행,0,8013,6:51:30,6:52:00,별내,모란
15120,8,2824,단대오거리,평일,하행,0,8015,7:02:30,7:03:00,별내,모란
15121,8,2824,단대오거리,평일,하행,0,8017,7:13:30,7:14:00,별내,모란
15122,8,2824,단대오거리,평일,하행,0,8019,7:21:30,7:22:00,별내,모란
15123,8,2824,단대오거리,평일,하행,0,8021,7:28:30,7:29:00,별내,모란
15124,8,2824,단대오거리,평일,하행,0,8023,7:34:20,7:34:50,별내,모란
15125,8,2824,단대오거리,평일,하행,0,8025,7:40:20,7:40:50,별내,모란
15126,8,2824,단대오거리,평일,하행,0,8027,7:46:20,7:46:50,별내,모란
15127,8,2824,단대오거리,평일,하행,0,8029,7:51:20,7:51:50,별내,모란
15128,8,2824,단대오거리,평일,하행,0,8031,7:56:50,7:57:20,별내,모란
15129,8,2824,단대오거리,평일,하행,0,8033,8:02:20,8:02:50,별내,모란
15130,8,2824,단대오거리,평일,하행,0,8035,8:07:20,8:07:50,별내,모란
15131,8,2824,단대오거리,평일,하행,0,8037,8:12:20,8:12:50,별내,모란
15132,8,2824,단대오거리,평일,하행,0,8039,8:17:20,8:17:50,별내,모란
15133,8,2824,단대오거리,평일,하행,0,8041,8:22:20,8:22:50,별내,모란
15134,8,2824,단대오거리,평일,하행,0,8043,8:26:50,8:27:20,별내,모란
15135,8,2824,단대오거리,평일,하행,0,8045,8:31:20,8:31:50,별내,모란
15136,8,2824,단대오거리,평일,하행,0,8047,8:35:50,8:36:20,별내,모란
15137,8,2824,단대오거리,평일,하행,0,8049,8:40:20,8:40:50,별내,모란
15138,8,2824,단대오거리,평일,하행,0,8051,8:44:50,8:45:20,별내,모란
15139,8,2824,단대오거리,평일,하행,0,8053,8:49:20,8:49:50,별내,모란
15140,8,2824,단대오거리,평일,하행,0,8055,8:53:50,8:54:20,별내,모란
15141,8,2824,단대오거리,평일,하행,0,8057,8:58:20,8:58:50,별내,모란
15142,8,2824,단대오거리,평일,하행,0,8059,9:02:50,9:03:20,별내,모란
15143,8,2824,단대오거리,평일,하행,0,8061,9:07:20,9:07:50,별내,모란
15144,8,2824,단대오거리,평일,하행,0,8063,9:11:50,9:12:20,별내,모란
15145,8,2824,단대오거리,평일,하행,0,8065,9:16:20,9:16:50,별내,모란
15146,8,2824,단대오거리,평일,하행,0,8067,9:20:50,9:21:20,별내,모란
15147,8,2824,단대오거리,평일,하행,0,8069,9:25:50,9:26:20,별내,모란
15148,8,2824,단대오거리,평일,하행,0,8071,9:31:50,9:32:20,별내,모란
15149,8,2824,단대오거리,평일,하행,0,8073,9:37:50,9:38:20,별내,모란
15150,8,2824,단대오거리,평일,하행,0,8075,9:43:50,9:44:20,별내,모란
15151,8,2824,단대오거리,평일,하행,0,8077,9:49:20,9:49:50,별내,모란
15152,8,2824,단대오거리,평일,하행,0,8079,9:55:20,9:55:50,별내,모란
15153,8,2824,단대오거리,평일,하행,0,8081,10:01:20,10:01:50,별내,모란
15154,8,2824,단대오거리,평일,하행,0,8083,10:07:20,10:07:50,별내,모란
15155,8,2824,단대오거리,평일,하행,0,8085,10:13:20,10:13:50,별내,모란
15156,8,2824,단대오거리,평일,하행,0,8087,10:19:00,10:19:30,별내,모란
15157,8,2824,단대오거리,평일,하행,0,8089,10:25:00,10:25:30,별내,모란
15158,8,2824,단대오거리,평일,하행,0,8091,10:31:00,10:31:30,별내,모란
15159,8,2824,단대오거리,평일,하행,0,8093,10:37:00,10:37:30,별내,모란
15160,8,2824,단대오거리,평일,하행,0,8095,10:43:30,10:44:00,별내,모란
15161,8,2824,단대오거리,평일,하행,0,8097,10:49:30,10:50:00,별내,모란
15162,8,2824,단대오거리,평일,하행,0,8099,10:56:30,10:57:00,별내,모란
15163,8,2824,단대오거리,평일,하행,0,8101,11:03:30,11:04:00,별내,모란
15164,8,2824,단대오거리,평일,하행,0,8103,11:10:30,11:11:00,별내,모란
15165,8,2824,단대오거리,평일,하행,0,8105,11:17:30,11:18:00,별내,모란
15166,8,2824,단대오거리,평일,하행,0,8107,11:24:30,11:25:00,별내,모란
15167,8,2824,단대오거리,평일,하행,0,8109,11:32:30,11:33:00,별내,모란
15168,8,2824,단대오거리,평일,하행,0,8111,11:40:30,11:41:00,별내,모란
15169,8,2824,단대오거리,평일,하행,0,8113,11:48:30,11:49:00,별내,모란
15170,8,2824,단대오거리,평일,하행,0,8115,11:56:30,11:57:00,별내,모란
15171,8,2824,단대오거리,평일,하행,0,8117,12:04:30,12:05:00,별내,모란
15172,8,2824,단대오거리,평일,하행,0,8119,12:12:30,12:13:00,별내,모란
15173,8,2824,단대오거리,평일,하행,0,8121,12:20:30,12:21:00,별내,모란
15174,8,2824,단대오거리,평일,하행,0,8123,12:28:30,12:29:00,별내,모란
15175,8,2824,단대오거리,평일,하행,0,8125,12:36:30,12:37:00,별내,모란
15176,8,2824,단대오거리,평일,하행,0,8127,12:44:30,12:45:00,별내,모란
15177,8,2824,단대오거리,평일,하행,0,8129,12:52:30,12:53:00,별내,모란
15178,8,2824,단대오거리,평일,하행,0,8131,13:00:30,13:01:00,별내,모란
15179,8,2824,단대오거리,평일,하행,0,8133,13:08:30,13:09:00,별내,모란
15180,8,2824,단대오거리,평일,하행,0,8135,13:16:30,13:17:00,별내,모란
15181,8,2824,단대오거리,평일,하행,0,8137,13:24:30,13:25:00,별내,모란
15182,8,2824,단대오거리,평일,하행,0,8139,13:32:30,13:33:00,별내,모란
15183,8,2824,단대오거리,평일,하행,0,8141,13:40:30,13:41:00,별내,모란
15184,8,2824,단대오거리,평일,하행,0,8143,13:48:30,13:49:00,별내,모란
15185,8,2824,단대오거리,평일,하행,0,8145,13:56:30,13:57:00,별내,모란
15186,8,2824,단대오거리,평일,하행,0,8147,14:04:30,14:05:00,별내,모란
15187,8,2824,단대오거리,평일,하행,0,8149,14:12:30,14:13:00,별내,모란
15188,8,2824,단대오거리,평일,하행,0,8151,14:20:30,14:21:00,별내,모란
15189,8,2824,단대오거리,평일,하행,0,8153,14:28:30,14:29:00,별내,모란
15190,8,2824,단대오거리,평일,하행,0,8155,14:36:30,14:37:00,별내,모란
15191,8,2824,단대오거리,평일,하행,0,8157,14:44:30,14:45:00,별내,모란
15192,8,2824,단대오거리,평일,하행,0,8159,14:52:30,14:53:00,별내,모란
15193,8,2824,단대오거리,평일,하행,0,8161,15:00:30,15:01:00,별내,모란
15194,8,2824,단대오거리,평일,하행,0,8163,15:08:30,15:09:00,별내,모란
15195,8,2824,단대오거리,평일,하행,0,8165,15:16:30,15:17:00,별내,모란
15196,8,2824,단대오거리,평일,하행,0,8167,15:24:30,15:25:00,별내,모란
15197,8,2824,단대오거리,평일,하행,0,8169,15:32:30,15:33:00,별내,모란
15198,8,2824,단대오거리,평일,하행,0,8171,15:40:30,15:41:00,별내,모란
15199,8,2824,단대오거리,평일,하행,0,8173,15:48:30,15:49:00,별내,모란
15200,8,2824,단대오거리,평일,하행,0,8175,15:56:30,15:57:00,별내,모란
15201,8,2824,단대오거리,평일,하행,0,8177,16:04:30,16:05:00,별내,모란
15202,8,2824,단대오거리,평일,하행,0,8179,16:12:30,16:13:00,별내,모란
15203,8,2824,단대오거리,평일,하행,0,8181,16:20:30,16:21:00,별내,모란
15204,8,2824,단대오거리,평일,하행,0,8183,16:28:30,16:29:00,별내,모란
15205,8,2824,단대오거리,평일,하행,0,8185,16:36:30,16:37:00,별내,모란
15206,8,2824,단대오거리,평일,하행,0,8187,16:44:30,16:45:00,별내,모란
15207,8,2824,단대오거리,평일,하행,0,8189,16:53:00,16:53:30,별내,모란
15208,8,2824,단대오거리,평일,하행,0,8191,17:01:00,17:01:30,별내,모란
15209,8,2824,단대오거리,평일,하행,0,8193,17:09:00,17:09:30,별내,모란
15210,8,2824,단대오거리,평일,하행,0,8195,17:17:20,17:17:50,별내,모란
15211,8,2824,단대오거리,평일,하행,0,8197,17:25:20,17:25:50,별내,모란
15212,8,2824,단대오거리,평일,하행,0,8199,17:33:20,17:33:50,별내,모란
15213,8,2824,단대오거리,평일,하행,0,8201,17:41:20,17:41:50,별내,모란
15214,8,2824,단대오거리,평일,하행,0,8203,17:48:50,17:49:20,별내,모란
15215,8,2824,단대오거리,평일,하행,0,8205,17:55:50,17:56:20,별내,모란
15216,8,2824,단대오거리,평일,하행,0,8207,18:02:50,18:03:20,별내,모란
15217,8,2824,단대오거리,평일,하행,0,8209,18:09:20,18:09:50,별내,모란
15218,8,2824,단대오거리,평일,하행,0,8211,18:15:50,18:16:20,별내,모란
15219,8,2824,단대오거리,평일,하행,0,8213,18:21:50,18:22:20,별내,모란
15220,8,2824,단대오거리,평일,하행,0,8215,18:27:50,18:28:20,별내,모란
15221,8,2824,단대오거리,평일,하행,0,8217,18:33:50,18:34:20,별내,모란
15222,8,2824,단대오거리,평일,하행,0,8219,18:39:50,18:40:20,별내,모란
15223,8,2824,단대오거리,평일,하행,0,8221,18:45:50,18:46:20,별내,모란
15224,8,2824,단대오거리,평일,하행,0,8223,18:51:50,18:52:20,별내,모란
15225,8,2824,단대오거리,평일,하행,0,8225,18:57:20,18:57:50,별내,모란
15226,8,2824,단대오거리,평일,하행,0,8227,19:02:50,19:03:20,별내,모란
15227,8,2824,단대오거리,평일,하행,0,8229,19:07:50,19:08:20,별내,모란
15228,8,2824,단대오거리,평일,하행,0,8231,19:12:50,19:13:20,별내,모란
15229,8,2824,단대오거리,평일,하행,0,8233,19:17:50,19:18:20,별내,모란
15230,8,2824,단대오거리,평일,하행,0,8235,19:22:50,19:23:20,별내,모란
15231,8,2824,단대오거리,평일,하행,0,8237,19:27:50,19:28:20,별내,모란
15232,8,2824,단대오거리,평일,하행,0,8239,19:32:50,19:33:20,별내,모란
15233,8,2824,단대오거리,평일,하행,0,8241,19:37:50,19:38:20,별내,모란
15234,8,2824,단대오거리,평일,하행,0,8243,19:42:50,19:43:20,별내,모란
15235,8,2824,단대오거리,평일,하행,0,8245,19:47:20,19:47:50,별내,모란
15236,8,2824,단대오거리,평일,하행,0,8247,19:52:20,19:52:50,별내,모란
15237,8,2824,단대오거리,평일,하행,0,8249,19:57:20,19:57:50,별내,모란
15238,8,2824,단대오거리,평일,하행,0,8251,20:02:20,20:02:50,별내,모란
15239,8,2824,단대오거리,평일,하행,0,8253,20:07:20,20:07:50,별내,모란
15240,8,2824,단대오거리,평일,하행,0,8255,20:12:20,20:12:50,별내,모란
15241,8,2824,단대오거리,평일,하행,0,8257,20:17:20,20:17:50,별내,모란
15242,8,2824,단대오거리,평일,하행,0,8259,20:22:20,20:22:50,별내,모란
15243,8,2824,단대오거리,평일,하행,0,8261,20:27:50,20:28:20,별내,모란
15244,8,2824,단대오거리,평일,하행,0,8263,20:33:50,20:34:20,별내,모란
15245,8,2824,단대오거리,평일,하행,0,8265,20:39:50,20:40:20,별내,모란
15246,8,2824,단대오거리,평일,하행,0,8267,20:45:50,20:46:20,별내,모란
15247,8,2824,단대오거리,평일,하행,0,8269,20:51:20,20:51:50,별내,모란
15248,8,2824,단대오거리,평일,하행,0,8271,20:57:20,20:57:50,별내,모란
15249,8,2824,단대오거리,평일,하행,0,8273,21:03:20,21:03:50,별내,모란
15250,8,2824,단대오거리,평일,하행,0,8275,21:09:20,21:09:50,별내,모란
15251,8,2824,단대오거리,평일,하행,0,8277,21:15:20,21:15:50,별내,모란
15252,8,2824,단대오거리,평일,하행,0,8279,21:22:00,21:22:30,별내,모란
15253,8,2824,단대오거리,평일,하행,0,8281,21:29:00,21:29:30,별내,모란
15254,8,2824,단대오거리,평일,하행,0,8283,21:36:00,21:36:30,별내,모란
15255,8,2824,단대오거리,평일,하행,0,8285,21:42:30,21:43:00,별내,모란
15256,8,2824,단대오거리,평일,하행,0,8287,21:50:00,21:50:30,별내,모란
15257,8,2824,단대오거리,평일,하행,0,8289,21:58:00,21:58:30,별내,모란
15258,8,2824,단대오거리,평일,하행,0,8291,22:06:00,22:06:30,별내,모란
15259,8,2824,단대오거리,평일,하행,0,8293,22:14:00,22:14:30,별내,모란
15260,8,2824,단대오거리,평일,하행,0,8295,22:22:30,22:23:00,별내,모란
15261,8,2824,단대오거리,평일,하행,0,8297,22:31:30,22:32:00,별내,모란
15262,8,2824,단대오거리,평일,하행,0,8299,22:40:30,22:41:00,별내,모란
15263,8,2824,단대오거리,평일,하행,0,8301,22:50:30,22:51:00,별내,모란
15264,8,2824,단대오거리,평일,하행,0,8303,23:00:30,23:01:00,별내,모란
15265,8,2824,단대오거리,평일,하행,0,8305,23:10:30,23:11:00,별내,모란
15266,8,2824,단대오거리,평일,하행,0,8307,23:22:30,23:23:00,별내,모란
15267,8,2824,단대오거리,평일,하행,0,8309,23:34:30,23:35:00,별내,모란
15268,8,2824,단대오거리,평일,하행,0,8311,23:46:30,23:47:00,별내,모란
15269,8,2824,단대오거리,평일,하행,0,8313,24:01:30,24:02:00,별내,모란
15270,8,2824,단대오거리,평일,하행,0,8315,24:16:30,24:17:00,별내,모란
15271,8,2824,단대오거리,평일,하행,0,8317,24:35:30,24:36:00,별내,모란
15272,8,2824,단대오거리,평일,하행,0,8319,24:54:30,24:55:00,별내,모란
15273,8,2824,단대오거리,평일,상행,0,8008,5:34:30,5:35:00,모란,별내
15274,8,2824,단대오거리,평일,상행,0,8010,5:41:30,5:42:00,모란,별내
15275,8,2824,단대오거리,평일,상행,0,8012,5:48:30,5:49:00,모란,별내
15276,8,2824,단대오거리,평일,상행,0,8014,5:54:30,5:55:00,모란,별내
15277,8,2824,단대오거리,평일,상행,0,8016,6:00:30,6:01:00,모란,별내
15278,8,2824,단대오거리,평일,상행,0,8018,6:05:30,6:06:00,모란,별내
15279,8,2824,단대오거리,평일,상행,0,8020,6:10:30,6:11:00,모란,별내
15280,8,2824,단대오거리,평일,상행,0,8022,6:15:30,6:16:00,모란,별내
15281,8,2824,단대오거리,평일,상행,0,8024,6:20:30,6:21:00,모란,별내
15282,8,2824,단대오거리,평일,상행,0,8026,6:25:30,6:26:00,모란,별내
15283,8,2824,단대오거리,평일,상행,0,8028,6:30:30,6:31:00,모란,별내
15284,8,2824,단대오거리,평일,상행,0,8030,6:35:10,6:35:40,모란,별내
15285,8,2824,단대오거리,평일,상행,0,8032,6:39:40,6:40:10,모란,별내
15286,8,2824,단대오거리,평일,상행,0,8034,6:44:10,6:44:40,모란,별내
15287,8,2824,단대오거리,평일,상행,0,8036,6:48:40,6:49:10,모란,별내
15288,8,2824,단대오거리,평일,상행,0,8038,6:53:10,6:53:40,모란,별내
15289,8,2824,단대오거리,평일,상행,0,8040,6:57:40,6:58:10,모란,별내
