호선,역명,요일,시간,분,상하행,key,실제칸값,예측칸값,로스율(상대)_1칸
8호선,단대오거리역,MON,12,50,1,단대오거리역_12_1_0,10,8,20.0
8호선,단대오거리역,MON,12,0,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,10,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,20,0,단대오거리역_12_0_0,5,5,0.0
8호선,단대오거리역,MON,12,30,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,40,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,50,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,0,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,10,1,단대오거리역_12_1_0,7,8,14.285714285714285
8호선,단대오거리역,MON,12,20,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,30,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,40,1,단대오거리역_12_1_0,6,8,33.33333333333333
8호선,단대오거리역,MON,12,50,1,단대오거리역_12_1_0,10,8,20.0
8호선,단대오거리역,MON,12,0,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,10,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,20,0,단대오거리역_12_0_0,5,5,0.0
8호선,단대오거리역,MON,12,30,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,40,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,50,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,0,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,10,1,단대오거리역_12_1_0,7,8,14.285714285714285
8호선,단대오거리역,MON,12,20,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,30,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,40,1,단대오거리역_12_1_0,6,8,33.33333333333333
8호선,단대오거리역,MON,12,50,1,단대오거리역_12_1_0,10,8,20.0
8호선,단대오거리역,MON,12,0,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,10,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,20,0,단대오거리역_12_0_0,5,5,0.0
8호선,단대오거리역,MON,12,30,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,40,0,단대오거리역_12_0_0,4,5,25.0
8호선,단대오거리역,MON,12,50,0,단대오거리역_12_0_0,7,5,28.57142857142857
8호선,단대오거리역,MON,12,0,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,10,1,단대오거리역_12_1_0,7,8,14.285714285714285
8호선,단대오거리역,MON,12,20,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,30,1,단대오거리역_12_1_0,8,8,0.0
8호선,단대오거리역,MON,12,40,1,단대오거리역_12_1_0,6,8,33.33333333333333
8호선,단대오거리역,MON,12,50,1,단대오거리역_12_1_0,10,8,20.0
8호선,단대오거리역,MON,13,0,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,10,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,20,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,30,0,단대오거리역_13_0_0,2,4,100.0
8호선,단대오거리역,MON,13,40,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,50,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,0,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,10,1,단대오거리역_13_1_0,7,7,0.0
8호선,단대오거리역,MON,13,20,1,단대오거리역_13_1_0,5,7,40.0
8호선,단대오거리역,MON,13,30,1,단대오거리역_13_1_0,8,7,12.5
8호선,단대오거리역,MON,13,40,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,50,1,단대오거리역_13_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,13,0,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,10,1,단대오거리역_13_1_0,7,7,0.0
8호선,단대오거리역,MON,13,20,1,단대오거리역_13_1_0,5,7,40.0
8호선,단대오거리역,MON,13,30,1,단대오거리역_13_1_0,8,7,12.5
8호선,단대오거리역,MON,13,40,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,50,1,단대오거리역_13_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,13,0,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,10,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,20,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,30,0,단대오거리역_13_0_0,2,4,100.0
8호선,단대오거리역,MON,13,40,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,50,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,0,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,10,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,20,0,단대오거리역_13_0_0,4,4,0.0
8호선,단대오거리역,MON,13,30,0,단대오거리역_13_0_0,2,4,100.0
8호선,단대오거리역,MON,13,40,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,50,0,단대오거리역_13_0_0,5,4,20.0
8호선,단대오거리역,MON,13,0,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,10,1,단대오거리역_13_1_0,7,7,0.0
8호선,단대오거리역,MON,13,20,1,단대오거리역_13_1_0,5,7,40.0
8호선,단대오거리역,MON,13,30,1,단대오거리역_13_1_0,8,7,12.5
8호선,단대오거리역,MON,13,40,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,50,1,단대오거리역_13_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,13,0,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,10,1,단대오거리역_13_1_0,7,7,0.0
8호선,단대오거리역,MON,13,20,1,단대오거리역_13_1_0,5,7,40.0
8호선,단대오거리역,MON,13,30,1,단대오거리역_13_1_0,8,7,12.5
8호선,단대오거리역,MON,13,40,1,단대오거리역_13_1_0,9,7,22.22222222222222
8호선,단대오거리역,MON,13,50,1,단대오거리역_13_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,0,1,단대오거리역_14_1_0,7,7,0.0
8호선,단대오거리역,MON,14,10,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,20,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,30,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,40,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,50,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,0,1,단대오거리역_14_1_0,7,7,0.0
8호선,단대오거리역,MON,14,10,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,20,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,30,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,40,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,50,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,0,0,단대오거리역_14_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,14,10,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,20,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,30,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,40,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,50,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,0,1,단대오거리역_14_1_0,7,7,0.0
8호선,단대오거리역,MON,14,10,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,20,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,30,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,40,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,50,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,0,0,단대오거리역_14_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,14,10,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,20,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,30,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,40,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,50,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,0,0,단대오거리역_14_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,14,10,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,20,0,단대오거리역_14_0_0,4,5,25.0
8호선,단대오거리역,MON,14,30,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,40,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,50,0,단대오거리역_14_0_0,5,5,0.0
8호선,단대오거리역,MON,14,0,1,단대오거리역_14_1_0,7,7,0.0
8호선,단대오거리역,MON,14,10,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,20,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,30,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,14,40,1,단대오거리역_14_1_0,6,7,16.666666666666664
8호선,단대오거리역,MON,14,50,1,단대오거리역_14_1_0,8,7,12.5
8호선,단대오거리역,MON,15,0,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,10,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,20,1,단대오거리역_15_1_0,9,10,11.11111111111111
8호선,단대오거리역,MON,15,30,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,40,1,단대오거리역_15_1_0,13,10,23.076923076923077
8호선,단대오거리역,MON,15,50,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,0,0,단대오거리역_15_0_0,4,6,50.0
8호선,단대오거리역,MON,15,10,0,단대오거리역_15_0_0,8,6,25.0
8호선,단대오거리역,MON,15,20,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,30,0,단대오거리역_15_0_0,5,6,20.0
8호선,단대오거리역,MON,15,40,0,단대오거리역_15_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,15,50,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,0,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,10,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,20,1,단대오거리역_15_1_0,9,10,11.11111111111111
8호선,단대오거리역,MON,15,30,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,40,1,단대오거리역_15_1_0,13,10,23.076923076923077
8호선,단대오거리역,MON,15,50,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,0,0,단대오거리역_15_0_0,4,6,50.0
8호선,단대오거리역,MON,15,10,0,단대오거리역_15_0_0,8,6,25.0
8호선,단대오거리역,MON,15,20,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,30,0,단대오거리역_15_0_0,5,6,20.0
8호선,단대오거리역,MON,15,40,0,단대오거리역_15_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,15,50,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,0,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,10,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,20,1,단대오거리역_15_1_0,9,10,11.11111111111111
8호선,단대오거리역,MON,15,30,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,40,1,단대오거리역_15_1_0,13,10,23.076923076923077
8호선,단대오거리역,MON,15,50,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,0,0,단대오거리역_15_0_0,4,6,50.0
8호선,단대오거리역,MON,15,10,0,단대오거리역_15_0_0,8,6,25.0
8호선,단대오거리역,MON,15,20,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,30,0,단대오거리역_15_0_0,5,6,20.0
8호선,단대오거리역,MON,15,40,0,단대오거리역_15_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,15,50,0,단대오거리역_15_0_0,6,6,0.0
8호선,단대오거리역,MON,15,0,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,10,1,단대오거리역_15_1_0,8,10,25.0
8호선,단대오거리역,MON,15,20,1,단대오거리역_15_1_0,9,10,11.11111111111111
8호선,단대오거리역,MON,15,30,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,15,40,1,단대오거리역_15_1_0,13,10,23.076923076923077
8호선,단대오거리역,MON,15,50,1,단대오거리역_15_1_0,12,10,16.666666666666664
8호선,단대오거리역,MON,16,0,1,단대오거리역_16_1_0,11,13,18.181818181818183
8호선,단대오거리역,MON,16,10,1,단대오거리역_16_1_0,12,13,8.333333333333332
8호선,단대오거리역,MON,16,20,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,30,1,단대오거리역_16_1_0,14,13,7.142857142857142
8호선,단대오거리역,MON,16,40,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,50,1,단대오거리역_16_1_0,17,13,23.52941176470588
8호선,단대오거리역,MON,16,0,1,단대오거리역_16_1_0,11,13,18.181818181818183
8호선,단대오거리역,MON,16,10,1,단대오거리역_16_1_0,12,13,8.333333333333332
8호선,단대오거리역,MON,16,20,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,30,1,단대오거리역_16_1_0,14,13,7.142857142857142
8호선,단대오거리역,MON,16,40,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,50,1,단대오거리역_16_1_0,17,13,23.52941176470588
8호선,단대오거리역,MON,16,0,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,10,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,20,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,30,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,40,0,단대오거리역_16_0_0,10,6,40.0
8호선,단대오거리역,MON,16,50,0,단대오거리역_16_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,16,0,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,10,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,20,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,30,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,40,0,단대오거리역_16_0_0,10,6,40.0
8호선,단대오거리역,MON,16,50,0,단대오거리역_16_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,16,0,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,10,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,20,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,30,0,단대오거리역_16_0_0,5,6,20.0
8호선,단대오거리역,MON,16,40,0,단대오거리역_16_0_0,10,6,40.0
8호선,단대오거리역,MON,16,50,0,단대오거리역_16_0_0,7,6,14.285714285714285
8호선,단대오거리역,MON,16,0,1,단대오거리역_16_1_0,11,13,18.181818181818183
8호선,단대오거리역,MON,16,10,1,단대오거리역_16_1_0,12,13,8.333333333333332
8호선,단대오거리역,MON,16,20,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,30,1,단대오거리역_16_1_0,14,13,7.142857142857142
8호선,단대오거리역,MON,16,40,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,50,1,단대오거리역_16_1_0,17,13,23.52941176470588
8호선,단대오거리역,MON,16,0,1,단대오거리역_16_1_0,11,13,18.181818181818183
8호선,단대오거리역,MON,16,10,1,단대오거리역_16_1_0,12,13,8.333333333333332
8호선,단대오거리역,MON,16,20,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,30,1,단대오거리역_16_1_0,14,13,7.142857142857142
8호선,단대오거리역,MON,16,40,1,단대오거리역_16_1_0,13,13,0.0
8호선,단대오거리역,MON,16,50,1,단대오거리역_16_1_0,17,13,23.52941176470588
8호선,단대오거리역,MON,17,0,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,10,0,단대오거리역_17_0_0,4,7,75.0
8호선,단대오거리역,MON,17,20,0,단대오거리역_17_0_0,7,7,0.0
8호선,단대오거리역,MON,17,30,0,단대오거리역_17_0_0,5,7,40.0
8호선,단대오거리역,MON,17,40,0,단대오거리역_17_0_0,12,7,41.66666666666667
8호선,단대오거리역,MON,17,50,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,0,1,단대오거리역_17_1_0,14,19,35.714285714285715
8호선,단대오거리역,MON,17,10,1,단대오거리역_17_1_0,16,19,18.75
8호선,단대오거리역,MON,17,20,1,단대오거리역_17_1_0,18,19,5.555555555555555
8호선,단대오거리역,MON,17,30,1,단대오거리역_17_1_0,22,19,13.636363636363635
8호선,단대오거리역,MON,17,40,1,단대오거리역_17_1_0,24,19,20.833333333333336
8호선,단대오거리역,MON,17,50,1,단대오거리역_17_1_0,19,19,0.0
8호선,단대오거리역,MON,17,0,1,단대오거리역_17_1_0,14,19,35.714285714285715
8호선,단대오거리역,MON,17,10,1,단대오거리역_17_1_0,16,19,18.75
8호선,단대오거리역,MON,17,20,1,단대오거리역_17_1_0,18,19,5.555555555555555
8호선,단대오거리역,MON,17,30,1,단대오거리역_17_1_0,22,19,13.636363636363635
8호선,단대오거리역,MON,17,40,1,단대오거리역_17_1_0,24,19,20.833333333333336
8호선,단대오거리역,MON,17,50,1,단대오거리역_17_1_0,19,19,0.0
8호선,단대오거리역,MON,17,0,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,10,0,단대오거리역_17_0_0,4,7,75.0
8호선,단대오거리역,MON,17,20,0,단대오거리역_17_0_0,7,7,0.0
8호선,단대오거리역,MON,17,30,0,단대오거리역_17_0_0,5,7,40.0
8호선,단대오거리역,MON,17,40,0,단대오거리역_17_0_0,12,7,41.66666666666667
8호선,단대오거리역,MON,17,50,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,0,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,10,0,단대오거리역_17_0_0,4,7,75.0
8호선,단대오거리역,MON,17,20,0,단대오거리역_17_0_0,7,7,0.0
8호선,단대오거리역,MON,17,30,0,단대오거리역_17_0_0,5,7,40.0
8호선,단대오거리역,MON,17,40,0,단대오거리역_17_0_0,12,7,41.66666666666667
8호선,단대오거리역,MON,17,50,0,단대오거리역_17_0_0,8,7,12.5
8호선,단대오거리역,MON,17,0,1,단대오거리역_17_1_0,14,19,35.714285714285715
8호선,단대오거리역,MON,17,10,1,단대오거리역_17_1_0,16,19,18.75
8호선,단대오거리역,MON,17,20,1,단대오거리역_17_1_0,18,19,5.555555555555555
8호선,단대오거리역,MON,17,30,1,단대오거리역_17_1_0,22,19,13.636363636363635
8호선,단대오거리역,MON,17,40,1,단대오거리역_17_1_0,24,19,20.833333333333336
8호선,단대오거리역,MON,17,50,1,단대오거리역_17_1_0,19,19,0.0
8호선,단대오거리역,MON,17,0,1,단대오거리역_17_1_0,14,19,35.714285714285715
8호선,단대오거리역,MON,17,10,1,단대오거리역_17_1_0,16,19,18.75
8호선,단대오거리역,MON,17,20,1,단대오거리역_17_1_0,18,19,5.555555555555555
8호선,단대오거리역,MON,17,30,1,단대오거리역_17_1_0,22,19,13.636363636363635
8호선,단대오거리역,MON,17,40,1,단대오거리역_17_1_0,24,19,20.833333333333336
8호선,단대오거리역,MON,17,50,1,단대오거리역_17_1_0,19,19,0.0
8호선,단대오거리역,MON,18,0,1,단대오거리역_18_1_0,27,24,11.11111111111111
8호선,단대오거리역,MON,18,10,1,단대오거리역_18_1_0,25,24,4.0
8호선,단대오거리역,MON,18,20,1,단대오거리역_18_1_0,24,24,0.0
8호선,단대오거리역,MON,18,30,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,40,1,단대오거리역_18_1_0,28,24,14.285714285714285
8호선,단대오거리역,MON,18,50,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,0,1,단대오거리역_18_1_0,27,24,11.11111111111111
8호선,단대오거리역,MON,18,10,1,단대오거리역_18_1_0,25,24,4.0
8호선,단대오거리역,MON,18,20,1,단대오거리역_18_1_0,24,24,0.0
8호선,단대오거리역,MON,18,30,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,40,1,단대오거리역_18_1_0,28,24,14.285714285714285
8호선,단대오거리역,MON,18,50,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,0,0,단대오거리역_18_0_0,7,12,71.42857142857143
8호선,단대오거리역,MON,18,10,0,단대오거리역_18_0_0,14,12,14.285714285714285
8호선,단대오거리역,MON,18,20,0,단대오거리역_18_0_0,16,12,25.0
8호선,단대오거리역,MON,18,30,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,40,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,50,0,단대오거리역_18_0_0,15,12,20.0
8호선,단대오거리역,MON,18,0,0,단대오거리역_18_0_0,7,12,71.42857142857143
8호선,단대오거리역,MON,18,10,0,단대오거리역_18_0_0,14,12,14.285714285714285
8호선,단대오거리역,MON,18,20,0,단대오거리역_18_0_0,16,12,25.0
8호선,단대오거리역,MON,18,30,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,40,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,50,0,단대오거리역_18_0_0,15,12,20.0
8호선,단대오거리역,MON,18,0,0,단대오거리역_18_0_0,7,12,71.42857142857143
8호선,단대오거리역,MON,18,10,0,단대오거리역_18_0_0,14,12,14.285714285714285
8호선,단대오거리역,MON,18,20,0,단대오거리역_18_0_0,16,12,25.0
8호선,단대오거리역,MON,18,30,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,40,0,단대오거리역_18_0_0,10,12,20.0
8호선,단대오거리역,MON,18,50,0,단대오거리역_18_0_0,15,12,20.0
8호선,단대오거리역,MON,18,0,1,단대오거리역_18_1_0,27,24,11.11111111111111
8호선,단대오거리역,MON,18,10,1,단대오거리역_18_1_0,25,24,4.0
8호선,단대오거리역,MON,18,20,1,단대오거리역_18_1_0,24,24,0.0
8호선,단대오거리역,MON,18,30,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,40,1,단대오거리역_18_1_0,28,24,14.285714285714285
8호선,단대오거리역,MON,18,50,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,0,1,단대오거리역_18_1_0,27,24,11.11111111111111
8호선,단대오거리역,MON,18,10,1,단대오거리역_18_1_0,25,24,4.0
8호선,단대오거리역,MON,18,20,1,단대오거리역_18_1_0,24,24,0.0
8호선,단대오거리역,MON,18,30,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,18,40,1,단대오거리역_18_1_0,28,24,14.285714285714285
8호선,단대오거리역,MON,18,50,1,단대오거리역_18_1_0,21,24,14.285714285714285
8호선,단대오거리역,MON,19,0,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,10,0,단대오거리역_19_0_0,5,5,0.0
8호선,단대오거리역,MON,19,20,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,30,0,단대오거리역_19_0_0,3,5,66.66666666666666
8호선,단대오거리역,MON,19,40,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,50,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,0,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,10,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,20,1,단대오거리역_19_1_0,14,14,0.0
8호선,단대오거리역,MON,19,30,1,단대오거리역_19_1_0,18,14,22.22222222222222
8호선,단대오거리역,MON,19,40,1,단대오거리역_19_1_0,11,14,27.27272727272727
8호선,단대오거리역,MON,19,50,1,단대오거리역_19_1_0,10,14,40.0
8호선,단대오거리역,MON,19,0,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,10,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,20,1,단대오거리역_19_1_0,14,14,0.0
8호선,단대오거리역,MON,19,30,1,단대오거리역_19_1_0,18,14,22.22222222222222
8호선,단대오거리역,MON,19,40,1,단대오거리역_19_1_0,11,14,27.27272727272727
8호선,단대오거리역,MON,19,50,1,단대오거리역_19_1_0,10,14,40.0
8호선,단대오거리역,MON,19,0,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,10,0,단대오거리역_19_0_0,5,5,0.0
8호선,단대오거리역,MON,19,20,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,30,0,단대오거리역_19_0_0,3,5,66.66666666666666
8호선,단대오거리역,MON,19,40,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,50,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,0,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,10,0,단대오거리역_19_0_0,5,5,0.0
8호선,단대오거리역,MON,19,20,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,30,0,단대오거리역_19_0_0,3,5,66.66666666666666
8호선,단대오거리역,MON,19,40,0,단대오거리역_19_0_0,4,5,25.0
8호선,단대오거리역,MON,19,50,0,단대오거리역_19_0_0,6,5,16.666666666666664
8호선,단대오거리역,MON,19,0,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,10,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,20,1,단대오거리역_19_1_0,14,14,0.0
8호선,단대오거리역,MON,19,30,1,단대오거리역_19_1_0,18,14,22.22222222222222
8호선,단대오거리역,MON,19,40,1,단대오거리역_19_1_0,11,14,27.27272727272727
8호선,단대오거리역,MON,19,50,1,단대오거리역_19_1_0,10,14,40.0
8호선,단대오거리역,MON,19,0,1,단대오거리역_19_1_0,16,14,12.5
8호선,단대오거리역,MON,19,10,1,단대오거리역_19_1_0,16,14,12.5
